cum_budget,optimizer,budget,performance,seed
70400000,Random Search,,-307.61718666666667,0.0
70500000,Random Search,,-307.61718666666667,0.0
70600000,Random Search,,-307.61718666666667,0.0
70700000,Random Search,,-307.61718666666667,0.0
70800000,Random Search,,-307.61718666666667,0.0
70900000,Random Search,,-307.61718666666667,0.0
71000000,Random Search,,-307.61718666666667,0.0
71100000,Random Search,,-307.61718666666667,0.0
71200000,Random Search,,-307.61718666666667,0.0
71300000,Random Search,,-307.61718666666667,0.0
71400000,Random Search,,-307.61718666666667,0.0
71500000,Random Search,,-307.61718666666667,0.0
71600000,Random Search,,-307.61718666666667,0.0
71700000,Random Search,,-307.61718666666667,0.0
71800000,Random Search,,-307.61718666666667,0.0
71900000,Random Search,,-307.61718666666667,0.0
72000000,Random Search,,-307.61718666666667,0.0
72100000,Random Search,,-307.61718666666667,0.0
72200000,Random Search,,-307.61718666666667,0.0
72300000,Random Search,,-307.61718666666667,0.0
72400000,Random Search,,-307.61718666666667,0.0
72500000,Random Search,,-307.61718666666667,0.0
72600000,Random Search,,-307.61718666666667,0.0
72700000,Random Search,,-307.61718666666667,0.0
72800000,Random Search,,-307.61718666666667,0.0
72900000,Random Search,,-307.61718666666667,0.0
73000000,Random Search,,-307.61718666666667,0.0
73100000,Random Search,,-307.61718666666667,0.0
73200000,Random Search,,-307.61718666666667,0.0
73300000,Random Search,,-307.61718666666667,0.0
73400000,Random Search,,-307.61718666666667,0.0
73500000,Random Search,,-307.61718666666667,0.0
73600000,Random Search,,-307.61718666666667,0.0
73700000,Random Search,,-307.61718666666667,0.0
73800000,Random Search,,-307.61718666666667,0.0
73900000,Random Search,,-307.61718666666667,0.0
74000000,Random Search,,-307.61718666666667,0.0
74100000,Random Search,,-307.61718666666667,0.0
74200000,Random Search,,-307.61718666666667,0.0
74300000,Random Search,,-307.61718666666667,0.0
74400000,Random Search,,-307.61718666666667,0.0
74500000,Random Search,,-307.61718666666667,0.0
74600000,Random Search,,-307.61718666666667,0.0
74700000,Random Search,,-307.61718666666667,0.0
74800000,Random Search,,-307.61718666666667,0.0
74900000,Random Search,,-307.61718666666667,0.0
75000000,Random Search,,-307.61718666666667,0.0
75100000,Random Search,,-307.61718666666667,0.0
75200000,Random Search,,-307.61718666666667,0.0
75300000,Random Search,,-307.61718666666667,0.0
75400000,Random Search,,-307.61718666666667,0.0
75500000,Random Search,,-307.61718666666667,0.0
75600000,Random Search,,-307.61718666666667,0.0
75700000,Random Search,,-307.61718666666667,0.0
75800000,Random Search,,-307.61718666666667,0.0
75900000,Random Search,,-307.61718666666667,0.0
76000000,Random Search,,-307.61718666666667,0.0
76100000,Random Search,,-307.61718666666667,0.0
76200000,Random Search,,-307.61718666666667,0.0
76300000,Random Search,,-307.61718666666667,0.0
76400000,Random Search,,-307.61718666666667,0.0
76500000,Random Search,,-307.61718666666667,0.0
76600000,Random Search,,-307.61718666666667,0.0
76700000,Random Search,,-307.61718666666667,0.0
76800000,Random Search,,-307.61718666666667,0.0
76900000,Random Search,,-307.61718666666667,0.0
77000000,Random Search,,-307.61718666666667,0.0
77100000,Random Search,,-307.61718666666667,0.0
77200000,Random Search,,-307.61718666666667,0.0
77300000,Random Search,,-307.61718666666667,0.0
77400000,Random Search,,-307.61718666666667,0.0
77500000,Random Search,,-307.61718666666667,0.0
77600000,Random Search,,-307.61718666666667,0.0
77700000,Random Search,,-307.61718666666667,0.0
77800000,Random Search,,-307.61718666666667,0.0
77900000,Random Search,,-307.61718666666667,0.0
78000000,Random Search,,-307.61718666666667,0.0
78100000,Random Search,,-307.61718666666667,0.0
78200000,Random Search,,-307.61718666666667,0.0
78300000,Random Search,,-307.61718666666667,0.0
78400000,Random Search,,-307.61718666666667,0.0
78500000,Random Search,,-307.61718666666667,0.0
78600000,Random Search,,-307.61718666666667,0.0
78700000,Random Search,,-307.61718666666667,0.0
78800000,Random Search,,-307.61718666666667,0.0
78900000,Random Search,,-307.61718666666667,0.0
79000000,Random Search,,-307.61718666666667,0.0
79100000,Random Search,,-307.61718666666667,0.0
79200000,Random Search,,-307.61718666666667,0.0
79300000,Random Search,,-307.61718666666667,0.0
79400000,Random Search,,-307.61718666666667,0.0
79500000,Random Search,,-307.61718666666667,0.0
79600000,Random Search,,-307.61718666666667,0.0
79700000,Random Search,,-307.61718666666667,0.0
79800000,Random Search,,-307.61718666666667,0.0
79900000,Random Search,,-307.61718666666667,0.0
80000000,Random Search,10000000.0,-2745.05208,0.0
80100000,Random Search,,-2745.05208,0.0
80200000,Random Search,,-2745.05208,0.0
80300000,Random Search,,-2745.05208,0.0
80400000,Random Search,,-2745.05208,0.0
80500000,Random Search,,-2745.05208,0.0
80600000,Random Search,,-2745.05208,0.0
80700000,Random Search,,-2745.05208,0.0
80800000,Random Search,,-2745.05208,0.0
80900000,Random Search,,-2745.05208,0.0
81000000,Random Search,,-2745.05208,0.0
81100000,Random Search,,-2745.05208,0.0
81200000,Random Search,,-2745.05208,0.0
81300000,Random Search,,-2745.05208,0.0
81400000,Random Search,,-2745.05208,0.0
81500000,Random Search,,-2745.05208,0.0
81600000,Random Search,,-2745.05208,0.0
81700000,Random Search,,-2745.05208,0.0
81800000,Random Search,,-2745.05208,0.0
81900000,Random Search,,-2745.05208,0.0
82000000,Random Search,,-2745.05208,0.0
82100000,Random Search,,-2745.05208,0.0
82200000,Random Search,,-2745.05208,0.0
82300000,Random Search,,-2745.05208,0.0
82400000,Random Search,,-2745.05208,0.0
82500000,Random Search,,-2745.05208,0.0
82600000,Random Search,,-2745.05208,0.0
82700000,Random Search,,-2745.05208,0.0
82800000,Random Search,,-2745.05208,0.0
82900000,Random Search,,-2745.05208,0.0
83000000,Random Search,,-2745.05208,0.0
83100000,Random Search,,-2745.05208,0.0
83200000,Random Search,,-2745.05208,0.0
83300000,Random Search,,-2745.05208,0.0
83400000,Random Search,,-2745.05208,0.0
83500000,Random Search,,-2745.05208,0.0
83600000,Random Search,,-2745.05208,0.0
83700000,Random Search,,-2745.05208,0.0
83800000,Random Search,,-2745.05208,0.0
83900000,Random Search,,-2745.05208,0.0
84000000,Random Search,,-2745.05208,0.0
84100000,Random Search,,-2745.05208,0.0
84200000,Random Search,,-2745.05208,0.0
84300000,Random Search,,-2745.05208,0.0
84400000,Random Search,,-2745.05208,0.0
84500000,Random Search,,-2745.05208,0.0
84600000,Random Search,,-2745.05208,0.0
84700000,Random Search,,-2745.05208,0.0
84800000,Random Search,,-2745.05208,0.0
84900000,Random Search,,-2745.05208,0.0
85000000,Random Search,,-2745.05208,0.0
85100000,Random Search,,-2745.05208,0.0
85200000,Random Search,,-2745.05208,0.0
85300000,Random Search,,-2745.05208,0.0
85400000,Random Search,,-2745.05208,0.0
85500000,Random Search,,-2745.05208,0.0
85600000,Random Search,,-2745.05208,0.0
85700000,Random Search,,-2745.05208,0.0
85800000,Random Search,,-2745.05208,0.0
85900000,Random Search,,-2745.05208,0.0
86000000,Random Search,,-2745.05208,0.0
86100000,Random Search,,-2745.05208,0.0
86200000,Random Search,,-2745.05208,0.0
86300000,Random Search,,-2745.05208,0.0
86400000,Random Search,,-2745.05208,0.0
86500000,Random Search,,-2745.05208,0.0
86600000,Random Search,,-2745.05208,0.0
86700000,Random Search,,-2745.05208,0.0
86800000,Random Search,,-2745.05208,0.0
86900000,Random Search,,-2745.05208,0.0
87000000,Random Search,,-2745.05208,0.0
87100000,Random Search,,-2745.05208,0.0
87200000,Random Search,,-2745.05208,0.0
87300000,Random Search,,-2745.05208,0.0
87400000,Random Search,,-2745.05208,0.0
87500000,Random Search,,-2745.05208,0.0
87600000,Random Search,,-2745.05208,0.0
87700000,Random Search,,-2745.05208,0.0
87800000,Random Search,,-2745.05208,0.0
87900000,Random Search,,-2745.05208,0.0
88000000,Random Search,,-2745.05208,0.0
88100000,Random Search,,-2745.05208,0.0
88200000,Random Search,,-2745.05208,0.0
88300000,Random Search,,-2745.05208,0.0
88400000,Random Search,,-2745.05208,0.0
88500000,Random Search,,-2745.05208,0.0
88600000,Random Search,,-2745.05208,0.0
88700000,Random Search,,-2745.05208,0.0
88800000,Random Search,,-2745.05208,0.0
88900000,Random Search,,-2745.05208,0.0
89000000,Random Search,,-2745.05208,0.0
89100000,Random Search,,-2745.05208,0.0
89200000,Random Search,,-2745.05208,0.0
89300000,Random Search,,-2745.05208,0.0
89400000,Random Search,,-2745.05208,0.0
89500000,Random Search,,-2745.05208,0.0
89600000,Random Search,,-2745.05208,0.0
89700000,Random Search,,-2745.05208,0.0
89800000,Random Search,,-2745.05208,0.0
89900000,Random Search,,-2745.05208,0.0
90000000,Random Search,10000000.0,-361.1328133333334,0.0
90100000,Random Search,,-361.1328133333334,0.0
90200000,Random Search,,-361.1328133333334,0.0
90300000,Random Search,,-361.1328133333334,0.0
90400000,Random Search,,-361.1328133333334,0.0
90500000,Random Search,,-361.1328133333334,0.0
90600000,Random Search,,-361.1328133333334,0.0
90700000,Random Search,,-361.1328133333334,0.0
90800000,Random Search,,-361.1328133333334,0.0
90900000,Random Search,,-361.1328133333334,0.0
91000000,Random Search,,-361.1328133333334,0.0
91100000,Random Search,,-361.1328133333334,0.0
91200000,Random Search,,-361.1328133333334,0.0
91300000,Random Search,,-361.1328133333334,0.0
91400000,Random Search,,-361.1328133333334,0.0
91500000,Random Search,,-361.1328133333334,0.0
91600000,Random Search,,-361.1328133333334,0.0
91700000,Random Search,,-361.1328133333334,0.0
91800000,Random Search,,-361.1328133333334,0.0
91900000,Random Search,,-361.1328133333334,0.0
92000000,Random Search,,-361.1328133333334,0.0
92100000,Random Search,,-361.1328133333334,0.0
92200000,Random Search,,-361.1328133333334,0.0
92300000,Random Search,,-361.1328133333334,0.0
92400000,Random Search,,-361.1328133333334,0.0
92500000,Random Search,,-361.1328133333334,0.0
92600000,Random Search,,-361.1328133333334,0.0
92700000,Random Search,,-361.1328133333334,0.0
92800000,Random Search,,-361.1328133333334,0.0
92900000,Random Search,,-361.1328133333334,0.0
93000000,Random Search,,-361.1328133333334,0.0
93100000,Random Search,,-361.1328133333334,0.0
93200000,Random Search,,-361.1328133333334,0.0
93300000,Random Search,,-361.1328133333334,0.0
93400000,Random Search,,-361.1328133333334,0.0
93500000,Random Search,,-361.1328133333334,0.0
93600000,Random Search,,-361.1328133333334,0.0
93700000,Random Search,,-361.1328133333334,0.0
93800000,Random Search,,-361.1328133333334,0.0
93900000,Random Search,,-361.1328133333334,0.0
94000000,Random Search,,-361.1328133333334,0.0
94100000,Random Search,,-361.1328133333334,0.0
94200000,Random Search,,-361.1328133333334,0.0
94300000,Random Search,,-361.1328133333334,0.0
94400000,Random Search,,-361.1328133333334,0.0
94500000,Random Search,,-361.1328133333334,0.0
94600000,Random Search,,-361.1328133333334,0.0
94700000,Random Search,,-361.1328133333334,0.0
94800000,Random Search,,-361.1328133333334,0.0
94900000,Random Search,,-361.1328133333334,0.0
95000000,Random Search,,-361.1328133333334,0.0
95100000,Random Search,,-361.1328133333334,0.0
95200000,Random Search,,-361.1328133333334,0.0
95300000,Random Search,,-361.1328133333334,0.0
95400000,Random Search,,-361.1328133333334,0.0
95500000,Random Search,,-361.1328133333334,0.0
95600000,Random Search,,-361.1328133333334,0.0
95700000,Random Search,,-361.1328133333334,0.0
95800000,Random Search,,-361.1328133333334,0.0
95900000,Random Search,,-361.1328133333334,0.0
96000000,Random Search,,-361.1328133333334,0.0
96100000,Random Search,,-361.1328133333334,0.0
96200000,Random Search,,-361.1328133333334,0.0
96300000,Random Search,,-361.1328133333334,0.0
96400000,Random Search,,-361.1328133333334,0.0
96500000,Random Search,,-361.1328133333334,0.0
96600000,Random Search,,-361.1328133333334,0.0
96700000,Random Search,,-361.1328133333334,0.0
96800000,Random Search,,-361.1328133333334,0.0
96900000,Random Search,,-361.1328133333334,0.0
97000000,Random Search,,-361.1328133333334,0.0
97100000,Random Search,,-361.1328133333334,0.0
97200000,Random Search,,-361.1328133333334,0.0
97300000,Random Search,,-361.1328133333334,0.0
97400000,Random Search,,-361.1328133333334,0.0
97500000,Random Search,,-361.1328133333334,0.0
97600000,Random Search,,-361.1328133333334,0.0
97700000,Random Search,,-361.1328133333334,0.0
97800000,Random Search,,-361.1328133333334,0.0
97900000,Random Search,,-361.1328133333334,0.0
98000000,Random Search,,-361.1328133333334,0.0
98100000,Random Search,,-361.1328133333334,0.0
98200000,Random Search,,-361.1328133333334,0.0
98300000,Random Search,,-361.1328133333334,0.0
98400000,Random Search,,-361.1328133333334,0.0
98500000,Random Search,,-361.1328133333334,0.0
98600000,Random Search,,-361.1328133333334,0.0
98700000,Random Search,,-361.1328133333334,0.0
98800000,Random Search,,-361.1328133333334,0.0
98900000,Random Search,,-361.1328133333334,0.0
99000000,Random Search,,-361.1328133333334,0.0
99100000,Random Search,,-361.1328133333334,0.0
99200000,Random Search,,-361.1328133333334,0.0
99300000,Random Search,,-361.1328133333334,0.0
99400000,Random Search,,-361.1328133333334,0.0
99500000,Random Search,,-361.1328133333334,0.0
99600000,Random Search,,-361.1328133333334,0.0
99700000,Random Search,,-361.1328133333334,0.0
99800000,Random Search,,-361.1328133333334,0.0
99900000,Random Search,,-361.1328133333334,0.0
100000000,Random Search,10000000.0,-1264.9739466666667,0.0
100100000,Random Search,,-1264.9739466666667,0.0
100200000,Random Search,,-1264.9739466666667,0.0
100300000,Random Search,,-1264.9739466666667,0.0
100400000,Random Search,,-1264.9739466666667,0.0
100500000,Random Search,,-1264.9739466666667,0.0
100600000,Random Search,,-1264.9739466666667,0.0
100700000,Random Search,,-1264.9739466666667,0.0
100800000,Random Search,,-1264.9739466666667,0.0
100900000,Random Search,,-1264.9739466666667,0.0
101000000,Random Search,,-1264.9739466666667,0.0
101100000,Random Search,,-1264.9739466666667,0.0
101200000,Random Search,,-1264.9739466666667,0.0
101300000,Random Search,,-1264.9739466666667,0.0
101400000,Random Search,,-1264.9739466666667,0.0
101500000,Random Search,,-1264.9739466666667,0.0
101600000,Random Search,,-1264.9739466666667,0.0
101700000,Random Search,,-1264.9739466666667,0.0
101800000,Random Search,,-1264.9739466666667,0.0
101900000,Random Search,,-1264.9739466666667,0.0
102000000,Random Search,,-1264.9739466666667,0.0
102100000,Random Search,,-1264.9739466666667,0.0
102200000,Random Search,,-1264.9739466666667,0.0
102300000,Random Search,,-1264.9739466666667,0.0
102400000,Random Search,,-1264.9739466666667,0.0
102500000,Random Search,,-1264.9739466666667,0.0
102600000,Random Search,,-1264.9739466666667,0.0
102700000,Random Search,,-1264.9739466666667,0.0
102800000,Random Search,,-1264.9739466666667,0.0
102900000,Random Search,,-1264.9739466666667,0.0
103000000,Random Search,,-1264.9739466666667,0.0
103100000,Random Search,,-1264.9739466666667,0.0
103200000,Random Search,,-1264.9739466666667,0.0
103300000,Random Search,,-1264.9739466666667,0.0
103400000,Random Search,,-1264.9739466666667,0.0
103500000,Random Search,,-1264.9739466666667,0.0
103600000,Random Search,,-1264.9739466666667,0.0
103700000,Random Search,,-1264.9739466666667,0.0
103800000,Random Search,,-1264.9739466666667,0.0
103900000,Random Search,,-1264.9739466666667,0.0
104000000,Random Search,,-1264.9739466666667,0.0
104100000,Random Search,,-1264.9739466666667,0.0
104200000,Random Search,,-1264.9739466666667,0.0
104300000,Random Search,,-1264.9739466666667,0.0
104400000,Random Search,,-1264.9739466666667,0.0
104500000,Random Search,,-1264.9739466666667,0.0
104600000,Random Search,,-1264.9739466666667,0.0
104700000,Random Search,,-1264.9739466666667,0.0
104800000,Random Search,,-1264.9739466666667,0.0
104900000,Random Search,,-1264.9739466666667,0.0
105000000,Random Search,,-1264.9739466666667,0.0
105100000,Random Search,,-1264.9739466666667,0.0
105200000,Random Search,,-1264.9739466666667,0.0
105300000,Random Search,,-1264.9739466666667,0.0
105400000,Random Search,,-1264.9739466666667,0.0
105500000,Random Search,,-1264.9739466666667,0.0
105600000,Random Search,,-1264.9739466666667,0.0
105700000,Random Search,,-1264.9739466666667,0.0
105800000,Random Search,,-1264.9739466666667,0.0
105900000,Random Search,,-1264.9739466666667,0.0
106000000,Random Search,,-1264.9739466666667,0.0
106100000,Random Search,,-1264.9739466666667,0.0
106200000,Random Search,,-1264.9739466666667,0.0
106300000,Random Search,,-1264.9739466666667,0.0
106400000,Random Search,,-1264.9739466666667,0.0
106500000,Random Search,,-1264.9739466666667,0.0
106600000,Random Search,,-1264.9739466666667,0.0
106700000,Random Search,,-1264.9739466666667,0.0
106800000,Random Search,,-1264.9739466666667,0.0
106900000,Random Search,,-1264.9739466666667,0.0
107000000,Random Search,,-1264.9739466666667,0.0
107100000,Random Search,,-1264.9739466666667,0.0
107200000,Random Search,,-1264.9739466666667,0.0
107300000,Random Search,,-1264.9739466666667,0.0
107400000,Random Search,,-1264.9739466666667,0.0
